# CubeSmart (CUBE)  source=yahoo  generated=2026-04-26T14:44:48.655Z
date,value
2020-01-23,119.9035
2020-01-24,120.4362
2020-01-27,120.4362
2020-01-28,121.4256
2020-01-29,120.2079
2020-01-30,121.1592
2020-01-31,120.5123
2020-02-03,119.7132
2020-02-04,119.3327
2020-02-05,118.3052
2020-02-06,120.0557
2020-02-07,120.5503
2020-02-10,121.0831
2020-02-11,120.9309
2020-02-12,122.2627
2020-02-13,123.5946
2020-02-14,125.5733
2020-02-18,123.2521
2020-02-19,119.523
2020-02-20,120.4362
2020-02-21,122.7574
2020-02-24,123.5946
2020-02-25,120.1318
2020-02-26,122.7194
2020-02-27,116.0982
2020-02-28,115.185
2020-03-02,120.9309
2020-03-03,119.8654
2020-03-04,124.9264
2020-03-05,124.9264
2020-03-06,124.2795
2020-03-09,119.2185
2020-03-10,120.5503
2020-03-11,116.8212
2020-03-12,105.8621
2020-03-13,108.1072
2020-03-16,89.3093
2020-03-17,91.288
2020-03-18,87.5208
2020-03-19,85.0093
2020-03-20,81.2802
2020-03-23,79.3395
2020-03-24,87.1783
2020-03-25,92.2393
2020-03-26,97.0339
2020-03-27,101.1436
2020-03-30,103.1604
2020-03-31,103.1989
2020-04-01,98.4993
2020-04-02,97.3436
2020-04-03,95.6487
2020-04-06,101.8892
2020-04-07,101.1958
2020-04-08,102.7366
2020-04-09,106.7043
2020-04-13,102.7752
2020-04-14,103.4685
2020-04-15,99.5393
2020-04-16,97.1125
2020-04-17,98.4222
2020-04-20,97.6903
2020-04-21,97.3822
2020-04-22,102.0818
2020-04-23,98.2296
2020-04-24,97.3822
2020-04-27,99
2020-04-28,100.5409
2020-04-29,98.2296
2020-04-30,97.074
2020-05-01,95.2249
2020-05-04,93.9923
2020-05-05,93.7611
2020-05-06,92.9907
2020-05-07,94.5701
2020-05-08,103.0448
2020-05-11,99.6934
2020-05-12,94.2619
2020-05-13,92.6055
2020-05-14,92.8366
2020-05-15,90.4483
2020-05-18,96.0724
2020-05-19,96.8814
2020-05-20,96.6117
2020-05-21,97.2666
2020-05-22,98.3837
2020-05-26,103.1218
2020-05-27,107.1666
2020-05-28,108.9771
2020-05-29,109.6319
2020-06-01,109.2853
2020-06-02,110.1327
2020-06-03,113.6382
2020-06-04,112.1359
2020-06-05,113.7923
2020-06-08,112.367
2020-06-09,111.6736
2020-06-10,108.7845
2020-06-11,102.467
2020-06-12,106.974
2020-06-15,107.8214
2020-06-16,109.786
2020-06-17,108.0526
2020-06-18,107.4748
2020-06-19,103.6611
2020-06-22,103.7382
2020-06-23,102.9292
2020-06-24,103.0833
2020-06-25,103.8537
2020-06-26,101.3499
2020-06-29,104.0078
2020-06-30,105.2558
2020-07-01,109.6626
2020-07-02,111.4565
2020-07-06,109.1946
2020-07-07,107.2837
2020-07-08,108.1026
2020-07-09,106.9327
2020-07-10,106.7767
2020-07-13,106.2307
2020-07-14,108.2586
2020-07-15,108.8046
2020-07-16,108.8436
2020-07-17,112.0414
2020-07-20,108.1417
2020-07-21,107.9467
2020-07-22,110.5595
2020-07-23,109.2336
2020-07-24,107.8296
2020-07-27,107.9856
2020-07-28,110.8325
2020-07-29,113.9133
2020-07-30,114.1473
2020-07-31,115.7073
2020-08-03,113.4454
2020-08-04,115.0833
2020-08-05,113.7964
2020-08-06,113.6403
2020-08-07,117.8131
2020-08-10,119.5291
2020-08-11,118.9051
2020-08-12,119.88
2020-08-13,118.8661
2020-08-14,120.738
2020-08-17,121.869
2020-08-18,122.3369
2020-08-19,118.4761
2020-08-20,120.543
2020-08-21,120.816
2020-08-24,122.0639
2020-08-25,122.4539
2020-08-26,120.738
2020-08-27,122.025
2020-08-28,123.1949
2020-08-31,123.3119
2020-09-01,123.0779
2020-09-02,125.3008
2020-09-03,124.8328
2020-09-04,124.5598
2020-09-08,123.6629
2020-09-09,125.2228
2020-09-10,125.7687
2020-09-11,125.6128
2020-09-14,127.6407
2020-09-15,127.3287
2020-09-16,127.8356
2020-09-17,127.1727
2020-09-18,125.6128
2020-09-21,123.3899
2020-09-22,124.5208
2020-09-23,120.933
2020-09-24,121.869
2020-09-25,124.4818
2020-09-28,126.9387
2020-09-29,126.0418
2020-09-30,127.3026
2020-10-01,129.8636
2020-10-02,132.9762
2020-10-05,133.9612
2020-10-06,133.8824
2020-10-07,134.1976
2020-10-08,135.3402
2020-10-09,135.2614
2020-10-12,136.2858
2020-10-13,137.2315
2020-10-14,136.3646
2020-10-15,137.389
2020-10-16,135.0644
2020-10-19,132.2276
2020-10-20,133.9612
2020-10-21,134.0794
2020-10-22,135.813
2020-10-23,135.025
2020-10-26,136.1282
2020-10-27,134.1188
2020-10-28,130.888
2020-10-29,132.5822
2020-10-30,133.6854
2020-11-02,134.2764
2020-11-03,135.8524
2020-11-04,134.7886
2020-11-05,133.6854
2020-11-06,131.7942
2020-11-09,123.0867
2020-11-10,130.888
2020-11-11,132.7792
2020-11-12,132.1882
2020-11-13,133.9612
2020-11-16,133.6066
2020-11-17,133.3308
2020-11-18,129.9818
2020-11-19,131.0456
2020-11-20,130.7304
2020-11-23,127.0267
2020-11-24,126.3964
2020-11-25,128.7998
