# Prologis (PLD)  source=yahoo  generated=2026-07-06T10:01:25.891Z
date,value
2020-10-26,229.2374
2020-10-27,226.2028
2020-10-28,222.4837
2020-10-29,228.5758
2020-10-30,226.3397
2020-11-02,232.4317
2020-11-03,238.1815
2020-11-04,241.4214
2020-11-05,241.5811
2020-11-06,239.3223
2020-11-09,227.2751
2020-11-10,228.0281
2020-11-11,232.7739
2020-11-12,234.1429
2020-11-13,236.2192
2020-11-16,235.6032
2020-11-17,237.748
2020-11-18,231.3594
2020-11-19,228.1422
2020-11-20,228.7811
2020-11-23,227.1611
2020-11-24,225.4498
2020-11-25,225.9062
2020-11-27,229.534
2020-11-30,228.2792
2020-12-01,228.6214
2020-12-02,222.5065
2020-12-03,221.5482
2020-12-04,225.1076
2020-12-07,222.5294
2020-12-08,221.1147
2020-12-09,220.0195
2020-12-10,221.7308
2020-12-11,222.1643
2020-12-14,221.0235
2020-12-15,227.1383
2020-12-16,227.8228
2020-12-17,230.8292
2020-12-18,225.0688
2020-12-21,223.1869
2020-12-22,224.1049
2020-12-23,220.7542
2020-12-24,223.164
2020-12-28,225.413
2020-12-29,224.2655
2020-12-30,226.79
2020-12-31,228.7178
2021-01-04,220.41
2021-01-05,220.7542
2021-01-06,215.5217
2021-01-07,218.7576
2021-01-08,221.6951
2021-01-11,217.2429
2021-01-12,217.3577
2021-01-13,218.9642
2021-01-14,219.1707
2021-01-15,224.1737
2021-01-19,224.9311
2021-01-20,230.2784
2021-01-21,230.4849
2021-01-22,232.298
2021-01-25,235.6946
2021-01-26,243.3828
2021-01-27,237.0256
2021-01-28,237.3011
2021-01-29,236.842
2021-02-01,243.0615
2021-02-02,245.2876
2021-02-03,243.3598
